l,w,gds,id,fug,vgt,gm,gmoverid,vgs,vds,cgg,vth,vbs,cgs
3.6000000000000005e-07,2.4000000000000003e-07,3.546e-09,1.506e-09,24390000.0,-0.2119,4.674e-08,31.03,0.2,0.1,3.049e-16,0.4119,0.0,-1.436e-16
3.6000000000000005e-07,4.800000000000001e-07,4.165e-09,1.751e-09,15550000.0,-0.2293,5.53e-08,31.58,0.2,0.1,5.658e-16,0.4293,0.0,-2.337e-16
3.6000000000000005e-07,1e-06,5.961e-09,2.495e-09,11190000.0,-0.2404,7.948e-08,31.86,0.2,0.1,1.13e-15,0.4404,0.0,-4.264e-16
3.6000000000000005e-07,1.2000000000000002e-07,4.883e-08,2.349e-08,315700000.0,-0.08643,5.669e-07,24.14,0.3,0.1,2.859e-16,0.3864,0.0,-2.289e-16
3.6000000000000005e-07,2.4000000000000003e-07,5.58e-08,2.624e-08,211800000.0,-0.1119,6.726e-07,25.64,0.3,0.1,5.054e-16,0.4119,0.0,-3.855e-16
3.6000000000000005e-07,4.800000000000001e-07,7.225e-08,3.331e-08,153500000.0,-0.1293,8.91e-07,26.74,0.3,0.1,9.237e-16,0.4293,0.0,-6.725e-16
3.6000000000000005e-07,1e-06,1.097e-07,4.996e-08,120400000.0,-0.1404,1.372e-06,27.46,0.3,0.1,1.814e-15,0.4404,0.0,-1.274e-15
3.6000000000000005e-07,1.2000000000000002e-07,4.812e-07,1.907e-07,1314000000.0,0.01357,3.349e-06,17.57,0.4,0.1,4.057e-16,0.3864,0.0,-3.555e-16
3.6000000000000005e-07,2.4000000000000003e-07,5.507e-07,2.483e-07,1012000000.0,-0.01188,4.786e-06,19.28,0.4,0.1,7.531e-16,0.4119,0.0,-6.625e-16
3.6000000000000005e-07,4.800000000000001e-07,7.437e-07,3.521e-07,805000000.0,-0.02928,7.193e-06,20.43,0.4,0.1,1.422e-15,0.4293,0.0,-1.246e-15
3.6000000000000005e-07,1e-06,1.18e-06,5.69e-07,674200000.0,-0.04042,1.206e-05,21.19,0.4,0.1,2.846e-15,0.4404,0.0,-2.479e-15
3.6000000000000005e-07,1.2000000000000002e-07,4.069e-06,7.521e-07,2430000000.0,0.1136,7.574e-06,10.07,0.5,0.1,4.961e-16,0.3864,0.0,-4.137e-16
3.6000000000000005e-07,2.4000000000000003e-07,5.399e-06,1.182e-06,2337000000.0,0.08812,1.393e-05,11.79,0.5,0.1,9.487e-16,0.4119,0.0,-8.197e-16
3.6000000000000005e-07,4.800000000000001e-07,7.531e-06,1.909e-06,2173000000.0,0.07072,2.504e-05,13.11,0.5,0.1,1.834e-15,0.4293,0.0,-1.616e-15
3.6000000000000005e-07,1e-06,1.196e-05,3.363e-06,2013000000.0,0.05958,4.722e-05,14.04,0.5,0.1,3.732e-15,0.4404,0.0,-3.323e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.182e-05,1.607e-06,2612000000.0,0.2136,9.146e-06,5.692,0.6,0.1,5.573e-16,0.3864,0.0,-4.168e-16
3.6000000000000005e-07,2.4000000000000003e-07,1.993e-05,2.849e-06,2701000000.0,0.1881,1.843e-05,6.468,0.6,0.1,1.086e-15,0.4119,0.0,-8.483e-16
3.6000000000000005e-07,4.800000000000001e-07,3.396e-05,5.079e-06,2702000000.0,0.1707,3.613e-05,7.113,0.6,0.1,2.128e-15,0.4293,0.0,-1.712e-15
3.6000000000000005e-07,1e-06,6.216e-05,9.629e-06,2672000000.0,0.1596,7.336e-05,7.619,0.6,0.1,4.37e-15,0.4404,0.0,-3.58e-15
3.6000000000000005e-07,1.2000000000000002e-07,2.075e-05,2.531e-06,2481000000.0,0.3136,9.216e-06,3.64,0.7,0.1,5.911e-16,0.3864,0.0,-4.043e-16
3.6000000000000005e-07,2.4000000000000003e-07,3.802e-05,4.734e-06,2580000000.0,0.2881,1.89e-05,3.992,0.7,0.1,1.166e-15,0.4119,0.0,-8.271e-16
3.6000000000000005e-07,4.800000000000001e-07,6.961e-05,8.816e-06,2603000000.0,0.2707,3.771e-05,4.278,0.7,0.1,2.306e-15,0.4293,0.0,-1.678e-15
3.6000000000000005e-07,1e-06,0.0001349,1.731e-05,2606000000.0,0.2596,7.805e-05,4.51,0.7,0.1,4.767e-15,0.4404,0.0,-3.527e-15
3.6000000000000005e-07,1.2000000000000002e-07,2.961e-05,3.429e-06,2271000000.0,0.4136,8.681e-06,2.532,0.8,0.1,6.085e-16,0.3864,0.0,-3.922e-16
3.6000000000000005e-07,2.4000000000000003e-07,5.621e-05,6.576e-06,2350000000.0,0.3881,1.782e-05,2.71,0.8,0.1,1.207e-15,0.4119,0.0,-8.022e-16
3.6000000000000005e-07,4.800000000000001e-07,0.0001059,1.25e-05,2365000000.0,0.3707,3.566e-05,2.853,0.8,0.1,2.4e-15,0.4293,0.0,-1.628e-15
3.6000000000000005e-07,1e-06,0.0002102,2.495e-05,2370000000.0,0.3596,7.412e-05,2.971,0.8,0.1,4.978e-15,0.4404,0.0,-3.421e-15
3.6000000000000005e-07,1.2000000000000002e-07,3.791e-05,4.256e-06,2022000000.0,0.5136,7.849e-06,1.844,0.9,0.1,6.179e-16,0.3864,0.0,-3.827e-16
3.6000000000000005e-07,2.4000000000000003e-07,7.324e-05,8.272e-06,2081000000.0,0.4881,1.607e-05,1.943,0.9,0.1,1.229e-15,0.4119,0.0,-7.821e-16
3.6000000000000005e-07,4.800000000000001e-07,0.00014,1.589e-05,2089000000.0,0.4707,3.215e-05,2.023,0.9,0.1,2.449e-15,0.4293,0.0,-1.586e-15
3.6000000000000005e-07,1e-06,0.000281,3.2e-05,2087000000.0,0.4596,6.673e-05,2.085,0.9,0.1,5.088e-15,0.4404,0.0,-3.332e-15
3.6000000000000005e-07,1.2000000000000002e-07,4.539e-05,4.991e-06,1749000000.0,0.6135,6.848e-06,1.372,1.0,0.1,6.232e-16,0.3865,0.0,-3.754e-16
3.6000000000000005e-07,2.4000000000000003e-07,8.854e-05,9.775e-06,1795000000.0,0.5881,1.4e-05,1.432,1.0,0.1,1.242e-15,0.4119,0.0,-7.665e-16
3.6000000000000005e-07,4.800000000000001e-07,0.0001707,1.89e-05,1799000000.0,0.5707,2.799e-05,1.481,1.0,0.1,2.476e-15,0.4293,0.0,-1.553e-15
3.6000000000000005e-07,1e-06,0.0003445,3.823e-05,1787000000.0,0.5596,5.783e-05,1.513,1.0,0.1,5.15e-15,0.4404,0.0,-3.262e-15
3.6000000000000005e-07,1.2000000000000002e-07,5.19e-05,5.623e-06,1474000000.0,0.7135,5.798e-06,1.031,1.1,0.1,6.262e-16,0.3865,0.0,-3.694e-16
3.6000000000000005e-07,2.4000000000000003e-07,0.0001019,1.106e-05,1503000000.0,0.6881,1.18e-05,1.066,1.1,0.1,1.249e-15,0.4119,0.0,-7.541e-16
3.6000000000000005e-07,4.800000000000001e-07,0.0001973,2.147e-05,1506000000.0,0.6707,2.359e-05,1.098,1.1,0.1,2.492e-15,0.4293,0.0,-1.527e-15
3.6000000000000005e-07,1e-06,0.0003996,4.353e-05,1485000000.0,0.6595,4.836e-05,1.111,1.1,0.1,5.185e-15,0.4405,0.0,-3.207e-15
3.6000000000000005e-07,1.2000000000000002e-07,5.741e-05,6.151e-06,1206000000.0,0.8135,4.757e-06,0.7734,1.2,0.1,6.279e-16,0.3865,0.0,-3.643e-16
3.6000000000000005e-07,2.4000000000000003e-07,0.0001131,1.214e-05,1227000000.0,0.7881,9.655e-06,0.7956,1.2,0.1,1.253e-15,0.4119,0.0,-7.436e-16
3.6000000000000005e-07,4.800000000000001e-07,0.0002198,2.362e-05,1230000000.0,0.7707,1.932e-05,0.8182,1.2,0.1,2.501e-15,0.4293,0.0,-1.506e-15
3.6000000000000005e-07,1e-06,0.0004456,4.791e-05,1199000000.0,0.7595,3.921e-05,0.8184,1.2,0.1,5.205e-15,0.4405,0.0,-3.161e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.323e-10,7.845e-11,3372000.0,-0.2823,2.576e-09,32.83,0.1,0.2,1.216e-16,0.3823,0.0,-3.147e-17
3.6000000000000005e-07,2.4000000000000003e-07,1.235e-10,7.274e-11,1640000.0,-0.3078,2.407e-09,33.09,0.1,0.2,2.336e-16,0.4078,0.0,-4.947e-17
3.6000000000000005e-07,4.800000000000001e-07,1.397e-10,8.212e-11,944600.0,-0.3252,2.728e-09,33.22,0.1,0.2,4.597e-16,0.4252,0.0,-8.658e-17
3.6000000000000005e-07,1e-06,1.965e-10,1.154e-10,642400.0,-0.3363,3.841e-09,33.27,0.1,0.2,9.516e-16,0.4363,0.0,-1.684e-16
3.6000000000000005e-07,1.2000000000000002e-07,2.945e-09,1.856e-09,50310000.0,-0.1823,5.544e-08,29.87,0.2,0.2,1.754e-16,0.3823,0.0,-9.913e-17
3.6000000000000005e-07,2.4000000000000003e-07,2.964e-09,1.823e-09,28940000.0,-0.2078,5.629e-08,30.88,0.2,0.2,3.096e-16,0.4078,0.0,-1.494e-16
3.6000000000000005e-07,4.800000000000001e-07,3.497e-09,2.124e-09,18540000.0,-0.2252,6.682e-08,31.46,0.2,0.2,5.737e-16,0.4252,0.0,-2.435e-16
3.6000000000000005e-07,1e-06,5.017e-09,3.029e-09,13380000.0,-0.2363,9.62e-08,31.76,0.2,0.2,1.145e-15,0.4363,0.0,-4.444e-16
3.6000000000000005e-07,1.2000000000000002e-07,3.701e-08,2.757e-08,363800000.0,-0.08231,6.578e-07,23.86,0.3,0.2,2.878e-16,0.3823,0.0,-2.336e-16
3.6000000000000005e-07,2.4000000000000003e-07,4.387e-08,3.102e-08,244900000.0,-0.1078,7.865e-07,25.35,0.3,0.2,5.111e-16,0.4078,0.0,-3.947e-16
3.6000000000000005e-07,4.800000000000001e-07,5.785e-08,3.959e-08,178100000.0,-0.1252,1.048e-06,26.47,0.3,0.2,9.364e-16,0.4252,0.0,-6.905e-16
3.6000000000000005e-07,1e-06,8.876e-08,5.955e-08,140000000.0,-0.1363,1.62e-06,27.2,0.3,0.2,1.841e-15,0.4363,0.0,-1.31e-15
3.6000000000000005e-07,1.2000000000000002e-07,2.322e-07,2.204e-07,1561000000.0,0.01769,3.898e-06,17.69,0.4,0.2,3.975e-16,0.3823,0.0,-3.624e-16
3.6000000000000005e-07,2.4000000000000003e-07,3.233e-07,2.869e-07,1177000000.0,-0.007766,5.507e-06,19.2,0.4,0.2,7.446e-16,0.4078,0.0,-6.734e-16
3.6000000000000005e-07,4.800000000000001e-07,4.806e-07,4.078e-07,930300000.0,-0.02516,8.262e-06,20.26,0.4,0.2,1.414e-15,0.4252,0.0,-1.266e-15
3.6000000000000005e-07,1e-06,8.005e-07,6.604e-07,777100000.0,-0.03631,1.386e-05,20.98,0.4,0.2,2.838e-15,0.4363,0.0,-2.519e-15
3.6000000000000005e-07,1.2000000000000002e-07,9.046e-07,9.489e-07,3790000000.0,0.1177,1.108e-05,11.68,0.5,0.2,4.655e-16,0.3823,0.0,-4.374e-16
3.6000000000000005e-07,2.4000000000000003e-07,1.343e-06,1.435e-06,3308000000.0,0.09223,1.874e-05,13.06,0.5,0.2,9.016e-16,0.4078,0.0,-8.536e-16
3.6000000000000005e-07,4.800000000000001e-07,2.153e-06,2.27e-06,2892000000.0,0.07484,3.195e-05,14.08,0.5,0.2,1.758e-15,0.4252,0.0,-1.669e-15
3.6000000000000005e-07,1e-06,3.81e-06,3.956e-06,2589000000.0,0.06369,5.852e-05,14.79,0.5,0.2,3.598e-15,0.4363,0.0,-3.417e-15
3.6000000000000005e-07,1.2000000000000002e-07,4.245e-06,2.39e-06,5308000000.0,0.2177,1.689e-05,7.065,0.6,0.2,5.064e-16,0.3823,0.0,-4.682e-16
3.6000000000000005e-07,2.4000000000000003e-07,5.899e-06,4.074e-06,5268000000.0,0.1922,3.285e-05,8.063,0.6,0.2,9.924e-16,0.4078,0.0,-9.36e-16
3.6000000000000005e-07,4.800000000000001e-07,8.828e-06,7.041e-06,5054000000.0,0.1748,6.211e-05,8.821,0.6,0.2,1.956e-15,0.4252,0.0,-1.865e-15
3.6000000000000005e-07,1e-06,1.505e-05,1.307e-05,4831000000.0,0.1637,0.0001225,9.367,0.6,0.2,4.035e-15,0.4363,0.0,-3.869e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.184e-05,4.158e-06,5299000000.0,0.3177,1.798e-05,4.325,0.7,0.2,5.401e-16,0.3823,0.0,-4.696e-16
3.6000000000000005e-07,2.4000000000000003e-07,1.998e-05,7.623e-06,5509000000.0,0.2922,3.672e-05,4.816,0.7,0.2,1.061e-15,0.4078,0.0,-9.534e-16
3.6000000000000005e-07,4.800000000000001e-07,3.402e-05,1.397e-05,5539000000.0,0.2748,7.291e-05,5.22,0.7,0.2,2.095e-15,0.4252,0.0,-1.922e-15
3.6000000000000005e-07,1e-06,6.243e-05,2.71e-05,5517000000.0,0.2637,0.0001501,5.538,0.7,0.2,4.329e-15,0.4363,0.0,-4.016e-15
3.6000000000000005e-07,1.2000000000000002e-07,2.039e-05,5.927e-06,4822000000.0,0.4177,1.725e-05,2.911,0.8,0.2,5.695e-16,0.3823,0.0,-4.538e-16
3.6000000000000005e-07,2.4000000000000003e-07,3.737e-05,1.125e-05,5026000000.0,0.3922,3.544e-05,3.15,0.8,0.2,1.122e-15,0.4078,0.0,-9.292e-16
3.6000000000000005e-07,4.800000000000001e-07,6.84e-05,2.121e-05,5083000000.0,0.3748,7.089e-05,3.343,0.8,0.2,2.22e-15,0.4252,0.0,-1.886e-15
3.6000000000000005e-07,1e-06,0.0001328,4.208e-05,5102000000.0,0.3637,0.0001472,3.497,0.8,0.2,4.591e-15,0.4363,0.0,-3.962e-15
3.6000000000000005e-07,1.2000000000000002e-07,2.868e-05,7.585e-06,4260000000.0,0.5177,1.581e-05,2.085,0.9,0.2,5.907e-16,0.3823,0.0,-4.341e-16
3.6000000000000005e-07,2.4000000000000003e-07,5.443e-05,1.465e-05,4416000000.0,0.4922,3.243e-05,2.213,0.9,0.2,1.169e-15,0.4078,0.0,-8.907e-16
3.6000000000000005e-07,4.800000000000001e-07,0.0001026,2.802e-05,4456000000.0,0.4748,6.493e-05,2.318,0.9,0.2,2.32e-15,0.4252,0.0,-1.812e-15
3.6000000000000005e-07,1e-06,0.0002036,5.623e-05,4464000000.0,0.4637,0.0001348,2.398,0.9,0.2,4.806e-15,0.4363,0.0,-3.812e-15
3.6000000000000005e-07,1.2000000000000002e-07,3.635e-05,9.077e-06,3687000000.0,0.6176,1.4e-05,1.542,1.0,0.2,6.042e-16,0.3824,0.0,-4.17e-16
3.6000000000000005e-07,2.4000000000000003e-07,7.02e-05,1.771e-05,3798000000.0,0.5922,2.863e-05,1.616,1.0,0.2,1.2e-15,0.4078,0.0,-8.55e-16
3.6000000000000005e-07,4.800000000000001e-07,0.0001342,3.414e-05,3822000000.0,0.5748,5.731e-05,1.679,1.0,0.2,2.386e-15,0.4252,0.0,-1.738e-15
3.6000000000000005e-07,1e-06,0.0002692,6.892e-05,3809000000.0,0.5637,0.0001185,1.72,1.0,0.2,4.953e-15,0.4363,0.0,-3.657e-15
3.6000000000000005e-07,1.2000000000000002e-07,4.32e-05,1.038e-05,3121000000.0,0.7176,1.201e-05,1.157,1.1,0.2,6.125e-16,0.3824,0.0,-4.033e-16
3.6000000000000005e-07,2.4000000000000003e-07,8.425e-05,2.037e-05,3200000000.0,0.6922,2.45e-05,1.203,1.1,0.2,1.219e-15,0.4078,0.0,-8.259e-16
3.6000000000000005e-07,4.800000000000001e-07,0.0001624,3.946e-05,3215000000.0,0.6748,4.905e-05,1.243,1.1,0.2,2.428e-15,0.4252,0.0,-1.678e-15
3.6000000000000005e-07,1e-06,0.0003276,7.989e-05,3180000000.0,0.6636,0.0001008,1.262,1.1,0.2,5.045e-15,0.4364,0.0,-3.528e-15
3.6000000000000005e-07,1.2000000000000002e-07,4.914e-05,1.148e-05,2578000000.0,0.8176,1e-05,0.8714,1.2,0.2,6.176e-16,0.3824,0.0,-3.923e-16
3.6000000000000005e-07,2.4000000000000003e-07,9.641e-05,2.261e-05,2634000000.0,0.7922,2.036e-05,0.9006,1.2,0.2,1.23e-15,0.4078,0.0,-8.027e-16
3.6000000000000005e-07,4.800000000000001e-07,0.0001868,4.395e-05,2647000000.0,0.7748,4.081e-05,0.9285,1.2,0.2,2.454e-15,0.4252,0.0,-1.629e-15
3.6000000000000005e-07,1e-06,0.0003778,8.908e-05,2592000000.0,0.7636,8.308e-05,0.9327,1.2,0.2,5.102e-15,0.4364,0.0,-3.425e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.191e-10,9.104e-11,3888000.0,-0.2794,2.985e-09,32.79,0.1,0.3,1.222e-16,0.3794,0.0,-3.231e-17
3.6000000000000005e-07,2.4000000000000003e-07,1.111e-10,8.45e-11,1898000.0,-0.3048,2.793e-09,33.06,0.1,0.3,2.343e-16,0.4048,0.0,-5.057e-17
3.6000000000000005e-07,4.800000000000001e-07,1.256e-10,9.542e-11,1095000.0,-0.3222,3.168e-09,33.21,0.1,0.3,4.604e-16,0.4222,0.0,-8.816e-17
3.6000000000000005e-07,1e-06,1.767e-10,1.342e-10,745300.0,-0.3333,4.46e-09,33.25,0.1,0.3,9.524e-16,0.4333,0.0,-1.71e-16
3.6000000000000005e-07,1.2000000000000002e-07,2.634e-09,2.135e-09,56800000.0,-0.1794,6.346e-08,29.72,0.2,0.3,1.778e-16,0.3794,0.0,-1.015e-16
3.6000000000000005e-07,2.4000000000000003e-07,2.656e-09,2.104e-09,32870000.0,-0.2048,6.472e-08,30.76,0.2,0.3,3.134e-16,0.4048,0.0,-1.535e-16
3.6000000000000005e-07,4.800000000000001e-07,3.133e-09,2.456e-09,21140000.0,-0.2222,7.703e-08,31.37,0.2,0.3,5.8e-16,0.4222,0.0,-2.505e-16
3.6000000000000005e-07,1e-06,4.5e-09,3.505e-09,15290000.0,-0.2333,1.111e-07,31.68,0.2,0.3,1.156e-15,0.4333,0.0,-4.575e-16
3.6000000000000005e-07,1.2000000000000002e-07,3.239e-08,3.103e-08,400900000.0,-0.07936,7.323e-07,23.6,0.3,0.3,2.908e-16,0.3794,0.0,-2.358e-16
3.6000000000000005e-07,2.4000000000000003e-07,3.867e-08,3.515e-08,271500000.0,-0.1048,8.824e-07,25.11,0.3,0.3,5.173e-16,0.4048,0.0,-4e-16
3.6000000000000005e-07,4.800000000000001e-07,5.115e-08,4.504e-08,198200000.0,-0.1222,1.182e-06,26.24,0.3,0.3,9.488e-16,0.4222,0.0,-7.016e-16
3.6000000000000005e-07,1e-06,7.869e-08,6.792e-08,156300000.0,-0.1333,1.833e-06,26.98,0.3,0.3,1.866e-15,0.4333,0.0,-1.333e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.926e-07,2.414e-07,1683000000.0,0.02064,4.21e-06,17.44,0.4,0.3,3.982e-16,0.3794,0.0,-3.625e-16
3.6000000000000005e-07,2.4000000000000003e-07,2.728e-07,3.166e-07,1276000000.0,-0.004809,5.992e-06,18.93,0.4,0.3,7.476e-16,0.4048,0.0,-6.747e-16
3.6000000000000005e-07,4.800000000000001e-07,4.094e-07,4.522e-07,1012000000.0,-0.02221,9.039e-06,19.99,0.4,0.3,1.422e-15,0.4222,0.0,-1.27e-15
3.6000000000000005e-07,1e-06,6.861e-07,7.346e-07,847500000.0,-0.03335,1.522e-05,20.71,0.4,0.3,2.858e-15,0.4333,0.0,-2.531e-15
3.6000000000000005e-07,1.2000000000000002e-07,6.194e-07,1.021e-06,4095000000.0,0.1206,1.187e-05,11.63,0.5,0.3,4.614e-16,0.3794,0.0,-4.368e-16
3.6000000000000005e-07,2.4000000000000003e-07,1.005e-06,1.549e-06,3553000000.0,0.09519,2.002e-05,12.93,0.5,0.3,8.967e-16,0.4048,0.0,-8.52e-16
3.6000000000000005e-07,4.800000000000001e-07,1.673e-06,2.457e-06,3103000000.0,0.07779,3.416e-05,13.9,0.5,0.3,1.752e-15,0.4222,0.0,-1.666e-15
3.6000000000000005e-07,1e-06,3.016e-06,4.292e-06,2777000000.0,0.06665,6.265e-05,14.59,0.5,0.3,3.59e-15,0.4333,0.0,-3.411e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.499e-06,2.634e-06,6507000000.0,0.2206,2.017e-05,7.656,0.6,0.3,4.933e-16,0.3794,0.0,-4.725e-16
3.6000000000000005e-07,2.4000000000000003e-07,2.485e-06,4.433e-06,6132000000.0,0.1952,3.747e-05,8.454,0.6,0.3,9.726e-16,0.4048,0.0,-9.4e-16
3.6000000000000005e-07,4.800000000000001e-07,4.292e-06,7.616e-06,5714000000.0,0.1778,6.908e-05,9.069,0.6,0.3,1.924e-15,0.4222,0.0,-1.869e-15
3.6000000000000005e-07,1e-06,8.014e-06,1.41e-05,5381000000.0,0.1667,0.0001344,9.533,0.6,0.3,3.977e-15,0.4333,0.0,-3.872e-15
3.6000000000000005e-07,1.2000000000000002e-07,4.557e-06,4.949e-06,7850000000.0,0.3206,2.527e-05,5.106,0.7,0.3,5.123e-16,0.3794,0.0,-4.879e-16
3.6000000000000005e-07,2.4000000000000003e-07,6.901e-06,8.884e-06,7866000000.0,0.2952,5.013e-05,5.643,0.7,0.3,1.014e-15,0.4048,0.0,-9.797e-16
3.6000000000000005e-07,4.800000000000001e-07,1.117e-05,1.603e-05,7651000000.0,0.2778,9.686e-05,6.042,0.7,0.3,2.015e-15,0.4222,0.0,-1.962e-15
3.6000000000000005e-07,1e-06,2.016e-05,3.08e-05,7435000000.0,0.2667,0.0001952,6.338,0.7,0.3,4.178e-15,0.4333,0.0,-4.086e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.158e-05,7.519e-06,7687000000.0,0.4206,2.557e-05,3.401,0.8,0.3,5.295e-16,0.3794,0.0,-4.903e-16
3.6000000000000005e-07,2.4000000000000003e-07,1.966e-05,1.408e-05,7949000000.0,0.3952,5.233e-05,3.716,0.8,0.3,1.048e-15,0.4048,0.0,-9.916e-16
3.6000000000000005e-07,4.800000000000001e-07,3.373e-05,2.626e-05,7971000000.0,0.3778,0.0001042,3.969,0.8,0.3,2.081e-15,0.4222,0.0,-1.996e-15
3.6000000000000005e-07,1e-06,6.241e-05,5.172e-05,7937000000.0,0.3666,0.0002153,4.163,0.8,0.3,4.318e-15,0.4334,0.0,-4.169e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.966e-05,9.999e-06,6914000000.0,0.5206,2.386e-05,2.386,0.9,0.3,5.492e-16,0.3794,0.0,-4.815e-16
3.6000000000000005e-07,2.4000000000000003e-07,3.607e-05,1.917e-05,7184000000.0,0.4952,4.898e-05,2.555,0.9,0.3,1.085e-15,0.4048,0.0,-9.806e-16
3.6000000000000005e-07,4.800000000000001e-07,6.606e-05,3.644e-05,7251000000.0,0.4778,9.808e-05,2.692,0.9,0.3,2.153e-15,0.4222,0.0,-1.983e-15
3.6000000000000005e-07,1e-06,0.0001284,7.28e-05,7259000000.0,0.4666,0.0002035,2.796,0.9,0.3,4.463e-15,0.4334,0.0,-4.155e-15
3.6000000000000005e-07,1.2000000000000002e-07,2.744e-05,1.227e-05,5981000000.0,0.6206,2.139e-05,1.744,1.0,0.3,5.691e-16,0.3794,0.0,-4.649e-16
3.6000000000000005e-07,2.4000000000000003e-07,5.209e-05,2.382e-05,6200000000.0,0.5951,4.384e-05,1.84,1.0,0.3,1.125e-15,0.4049,0.0,-9.514e-16
3.6000000000000005e-07,4.800000000000001e-07,9.818e-05,4.575e-05,6263000000.0,0.5777,8.784e-05,1.92,1.0,0.3,2.232e-15,0.4223,0.0,-1.931e-15
3.6000000000000005e-07,1e-06,0.000195,9.211e-05,6256000000.0,0.5666,0.0001819,1.974,1.0,0.3,4.626e-15,0.4334,0.0,-4.057e-15
3.6000000000000005e-07,1.2000000000000002e-07,3.457e-05,1.427e-05,5051000000.0,0.7206,1.858e-05,1.303,1.1,0.3,5.855e-16,0.3794,0.0,-4.463e-16
3.6000000000000005e-07,2.4000000000000003e-07,6.676e-05,2.792e-05,5213000000.0,0.6951,3.801e-05,1.361,1.1,0.3,1.16e-15,0.4049,0.0,-9.148e-16
3.6000000000000005e-07,4.800000000000001e-07,0.0001277,5.396e-05,5260000000.0,0.6777,7.618e-05,1.412,1.1,0.3,2.305e-15,0.4223,0.0,-1.86e-15
3.6000000000000005e-07,1e-06,0.000256,0.0001091,5222000000.0,0.6666,0.0001568,1.438,1.1,0.3,4.78e-15,0.4334,0.0,-3.912e-15
3.6000000000000005e-07,1.2000000000000002e-07,4.088e-05,1.598e-05,4181000000.0,0.8206,1.569e-05,0.9817,1.2,0.3,5.972e-16,0.3794,0.0,-4.292e-16
3.6000000000000005e-07,2.4000000000000003e-07,7.976e-05,3.142e-05,4297000000.0,0.7951,3.203e-05,1.019,1.2,0.3,1.186e-15,0.4049,0.0,-8.799e-16
3.6000000000000005e-07,4.800000000000001e-07,0.0001538,6.098e-05,4333000000.0,0.7777,6.425e-05,1.054,1.2,0.3,2.36e-15,0.4223,0.0,-1.789e-15
3.6000000000000005e-07,1e-06,0.0003099,0.0001235,4262000000.0,0.7666,0.0001312,1.063,1.2,0.3,4.899e-15,0.4334,0.0,-3.763e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.053e-10,1.023e-10,4347000.0,-0.2773,3.35e-09,32.76,0.1,0.4,1.226e-16,0.3773,0.0,-3.291e-17
3.6000000000000005e-07,2.4000000000000003e-07,9.809e-11,9.498e-11,2127000.0,-0.3028,3.137e-09,33.04,0.1,0.4,2.347e-16,0.4028,0.0,-5.136e-17
3.6000000000000005e-07,4.800000000000001e-07,1.107e-10,1.073e-10,1229000.0,-0.3202,3.558e-09,33.19,0.1,0.4,4.608e-16,0.4202,0.0,-8.931e-17
3.6000000000000005e-07,1e-06,1.559e-10,1.509e-10,837100.0,-0.3313,5.011e-09,33.24,0.1,0.4,9.528e-16,0.4313,0.0,-1.729e-16
3.6000000000000005e-07,1.2000000000000002e-07,2.325e-09,2.383e-09,62560000.0,-0.1773,7.055e-08,29.61,0.2,0.4,1.795e-16,0.3773,0.0,-1.032e-16
3.6000000000000005e-07,2.4000000000000003e-07,2.342e-09,2.354e-09,36350000.0,-0.2028,7.221e-08,30.68,0.2,0.4,3.161e-16,0.4028,0.0,-1.563e-16
3.6000000000000005e-07,4.800000000000001e-07,2.761e-09,2.75e-09,23450000.0,-0.2202,8.609e-08,31.3,0.2,0.4,5.844e-16,0.4202,0.0,-2.554e-16
3.6000000000000005e-07,1e-06,3.967e-09,3.929e-09,16990000.0,-0.2313,1.242e-07,31.63,0.2,0.4,1.164e-15,0.4313,0.0,-4.666e-16
3.6000000000000005e-07,1.2000000000000002e-07,2.826e-08,3.406e-08,432800000.0,-0.0773,7.966e-07,23.39,0.3,0.4,2.93e-16,0.3773,0.0,-2.373e-16
3.6000000000000005e-07,2.4000000000000003e-07,3.387e-08,3.877e-08,294600000.0,-0.1028,9.659e-07,24.92,0.3,0.4,5.219e-16,0.4028,0.0,-4.034e-16
3.6000000000000005e-07,4.800000000000001e-07,4.485e-08,4.983e-08,215900000.0,-0.1202,1.299e-06,26.06,0.3,0.4,9.577e-16,0.4202,0.0,-7.089e-16
3.6000000000000005e-07,1e-06,6.91e-08,7.531e-08,170600000.0,-0.1313,2.02e-06,26.82,0.3,0.4,1.884e-15,0.4313,0.0,-1.349e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.63e-07,2.592e-07,1779000000.0,0.0227,4.463e-06,17.22,0.4,0.4,3.993e-16,0.3773,0.0,-3.621e-16
3.6000000000000005e-07,2.4000000000000003e-07,2.325e-07,3.418e-07,1356000000.0,-0.002757,6.394e-06,18.71,0.4,0.4,7.507e-16,0.4028,0.0,-6.75e-16
